Subject.Id,Contact.ID,cat,svy_contact,empstatus,jailprison,close,baseline_flag,dup,reinstall_flag1,reinstall_flag2,phonesurvey,Total number of calls,Total duration of calls,Total incoming calls,Total outgoing calls,Total number of missed calls,"Total number of incoming calls, excluding missed",Proportion of incoming calls answered,"0 to 1, =1 perfect reciprocity",Proportion of calls incoming,Duration of incoming calls,Duration of outgoing calls,Total number of night calls,Any night call,Number of incoming calls at night,Number of outgoing calls at night,Any night incoming call,Any night outgoing call,Min days between calls,Max days between calls,Total number of texts,Any night text,Number of texts at night,Min days between texts,Max days between texts
1213,a0000022aac19a595450612,No phone survey,,,,,,,0,0,0,1,16,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,,,,,,,
1213,a0000022aac19a660670356,No phone survey,,,,,,,0,0,0,1,150,0,1,0,0,0,0,0,0,150,0,0,0,0,0,0,,,,,,,
1213,a0000022aac19a691554746,No phone survey,,,,,,,0,0,0,2,72,0,2,0,0,0,0,0,0,72,0,0,0,0,0,0,,,,,,,
1213,a0000022aac19a702780173,No phone survey,,,,,,,0,0,0,3,488,0,3,0,0,0,0,0,0,488,1,1,0,2,0,1,30,30,,,,,
1213,a0000022aac19a72339713,No phone survey,,,,,,,0,0,0,1,81,0,1,0,0,0,0,0,0,81,0,0,0,0,0,0,,,,,,,
1213,a0000022aac19a788113994,No phone survey,,,,,,,0,0,0,1,28,0,1,0,0,0,0,0,0,28,1,1,0,1,0,1,,,,,,,
1213,a0000022aac19a881257970,No phone survey,,,,,,,0,0,0,2,61,0,2,0,0,0,0,0,0,61,1,1,0,2,0,1,,,,,,,
1213,a0000022aac19a899323319,No phone survey,,,,,,,0,0,0,1,23,0,1,0,0,0,0,0,0,23,1,1,0,1,0,1,,,,,,,
1213,a0000022aac19a9036010,No phone survey,,,,,,,0,0,0,1,31,0,1,0,0,0,0,0,0,31,1,1,0,1,0,1,,,,,,,
1213,a0000022aac19a935745740,No phone survey,,,,,,,0,0,0,3,84,0,3,0,0,0,0,0,0,84,1,1,0,3,0,1,2,3,,,,,
1216,a0000022aa8fcd-1046662943,No phone survey,,,,,,,0,0,0,1,274,0,1,0,0,0,0,0,0,274,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1062750978,Phone survey,,,,,0,0,0,0,1,1,5,1,0,0,1,1,0,1,5,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1104450345,No phone survey,,,,,,,0,0,0,3,31,2,1,2,0,0,0.666666627,0.666666687,0,31,0,0,0,0,0,0,7,7,,,,,
1216,a0000022aa8fcd-1149282357,No phone survey,,,,,,,0,0,0,2,42,0,2,0,0,0,0,0,0,42,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1211370018,Phone survey,Person,Working Formally,0,80,0,0,0,0,1,33,1491,5,28,0,5,1,0.303030312,0.151515156,322,1169,2,1,2,17,1,1,1,11,,,,,
1216,a0000022aa8fcd-1234389937,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd-1247961622,No phone survey,,,,,,,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,,,,,,,
1216,a0000022aa8fcd-1259888030,No phone survey,,,,,,,0,0,0,2,38,0,2,0,0,0,0,0,0,38,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd-1303369851,No phone survey,,,,,,,0,0,0,22,896,22,0,17,5,0.227272734,0,1,896,0,1,1,4,0,1,0,1,38,,,,,
1216,a0000022aa8fcd-1324307586,Phone survey,Person,Working Formally,0,100,0,0,0,0,1,2,392,2,0,0,2,1,0,1,392,0,0,0,0,0,0,0,2,2,,,,,
1216,a0000022aa8fcd-1324563309,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1352071572,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1437910196,No phone survey,,,,,,,0,0,0,1,166,0,1,0,0,0,0,0,0,166,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1458768194,No phone survey,,,,,,,0,0,0,4,2087,0,4,0,0,0,0,0,0,2087,1,1,0,2,0,1,27,27,,,,,
1216,a0000022aa8fcd-1469600180,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1499258312,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1500756875,No phone survey,,,,,,,0,0,0,9,464,4,5,2,2,0.5,0.888888896,0.444444448,83,381,2,1,1,2,1,1,1,42,,,,,
1216,a0000022aa8fcd-1530825618,No phone survey,,,,,,,0,0,0,1,22,0,1,0,0,0,0,0,0,22,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd-1549084483,No phone survey,,,,,,,0,0,0,1,52,0,1,0,0,0,0,0,0,52,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1549778922,Phone survey,Person,Working Formally,0,100,0,0,0,0,1,2,50,1,1,0,1,1,1,0.5,48,2,2,1,1,1,1,1,,,,,,,
1216,a0000022aa8fcd-1612127057,Phone survey,,,,,0,0,0,0,1,2,66,1,1,1,0,0,1,0.5,0,66,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1615195478,Phone survey,,,,,0,0,0,0,1,1,5,1,0,0,1,1,0,1,5,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1632343286,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1656364694,No phone survey,,,,,,,0,0,0,1,28,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1659822071,Phone survey,Person,Not Working,,12,0,0,0,0,1,1,244,1,0,0,1,1,0,1,244,0,1,1,1,0,1,0,,,,,,,
1216,a0000022aa8fcd-166227154,No phone survey,,,,,,,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd-1728326180,Phone survey,,,,,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1752504119,No phone survey,,,,,,,0,0,0,3,179,0,3,0,0,0,0,0,0,179,0,0,0,0,0,0,3,3,,,,,
1216,a0000022aa8fcd-1757553366,No phone survey,,,,,,,0,0,0,1,9,0,1,0,0,0,0,0,0,9,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd-1757558462,Phone survey,,,,,0,0,0,0,1,1,5,1,0,0,1,1,0,1,5,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1758252548,Phone survey,,,,,0,1,0,0,1,1,9,1,0,0,1,1,0,1,9,0,1,1,1,0,1,0,,,,,,,
1216,a0000022aa8fcd-1787989542,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1812146710,No phone survey,,,,,,,0,0,0,3,214,2,1,1,1,0.5,0.666666627,0.666666687,91,123,1,1,1,0,1,0,1,1,,,,,
1216,a0000022aa8fcd-1833554558,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1857724515,No phone survey,,,,,,,0,0,0,4,0,4,0,3,1,0.25,0,1,0,0,0,0,0,0,0,0,1,3,,,,,
1216,a0000022aa8fcd-1861349299,Phone survey,,,,,0,0,0,0,1,6,513,2,4,0,2,1,0.666666687,0.333333343,392,121,2,1,2,4,1,1,10,10,,,,,
1216,a0000022aa8fcd-1865166363,No phone survey,,,,,,,0,0,0,2,0,2,0,2,0,0,0,1,0,0,1,1,1,0,1,0,10,10,,,,,
1216,a0000022aa8fcd-1875989222,No phone survey,,,,,,,0,0,0,1,68,0,1,0,0,0,0,0,0,68,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-191596767,No phone survey,,,,,,,0,0,0,3,9,2,1,2,0,0,0.666666627,0.666666687,0,9,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1918589955,Phone survey,Person,Working Formally,0,100,0,0,0,0,1,3,1,3,0,0,3,1,0,1,1,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1948185969,Phone survey,,,,,0,0,0,0,1,1,7,1,0,0,1,1,0,1,7,0,1,1,1,0,1,0,,,,,,,
1216,a0000022aa8fcd-1967062037,No phone survey,,,,,,,0,0,0,2,21,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1968089972,No phone survey,,,,,,,0,0,0,1,10,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-1985419052,No phone survey,,,,,,,0,0,0,1,787,0,1,0,0,0,0,0,0,787,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd-2070271802,Phone survey,Person,Working Formally,0,100,0,0,0,0,1,1,118,1,0,0,1,1,0,1,118,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-2074770898,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-2096858474,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-23158039,Phone survey,Person,Working Formally,0,57,0,0,0,0,1,8,156,6,2,1,5,0.833333313,0.5,0.75,99,57,0,0,0,0,0,0,1,19,,,,,
1216,a0000022aa8fcd-263176732,No phone survey,,,,,,,0,0,0,1,79,0,1,0,0,0,0,0,0,79,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-365435779,No phone survey,,,,,,,0,0,0,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-408312056,No phone survey,,,,,,,0,0,0,1,72,0,1,0,0,0,0,0,0,72,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-473726500,Phone survey,Person,Working Formally,0,100,0,0,0,0,1,9,134,5,4,3,2,0.400000006,0.888888836,0.555555582,21,113,1,1,1,0,1,0,1,18,,,,,
1216,a0000022aa8fcd-477067683,No phone survey,,,,,,,0,0,0,1,29,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-503245653,Phone survey,Business - other,,,,0,0,0,0,1,1,61,1,0,0,1,1,0,1,61,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-503544815,No phone survey,,,,,,,0,0,0,1,17,0,1,0,0,0,0,0,0,17,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd-503804925,Phone survey,Business - other,,,,0,1,0,0,1,3,238,2,1,1,1,0.5,0.666666627,0.666666687,153,85,0,0,0,0,0,0,1,1,,,,,
1216,a0000022aa8fcd-509021526,No phone survey,,,,,,,0,0,0,1,90,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-513532387,No phone survey,,,,,,,0,0,0,1,377,1,0,0,1,1,0,1,377,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-519421534,No phone survey,,,,,,,0,0,0,5,20,0,5,0,0,0,0,0,0,20,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-54576540,No phone survey,,,,,,,0,0,0,12,632,0,12,0,0,0,0,0,0,632,1,1,0,5,0,1,1,15,,,,,
1216,a0000022aa8fcd-571254280,No phone survey,,,,,,,0,0,0,2,10,2,0,1,1,0.5,0,1,10,0,0,0,0,0,0,0,1,1,,,,,
1216,a0000022aa8fcd-593620923,No phone survey,,,,,,,0,0,0,1,1963,0,1,0,0,0,0,0,0,1963,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd-638337979,Phone survey,Business - other,,,,0,0,0,0,1,1,514,1,0,0,1,1,0,1,514,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-639983290,No phone survey,,,,,,,0,0,0,3,1866,2,1,1,1,0.5,0.666666627,0.666666687,543,1323,2,1,1,1,1,1,2,2,,,,,
1216,a0000022aa8fcd-643630344,Phone survey,,,,,0,0,0,0,1,6,188,5,1,1,4,0.800000012,0.333333373,0.833333313,188,0,0,0,0,0,0,0,1,3,,,,,
1216,a0000022aa8fcd-647197445,No phone survey,,,,,,,0,0,0,1,128,0,1,0,0,0,0,0,0,128,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd-65864019,No phone survey,,,,,,,0,0,0,67,48576,0,67,0,0,0,0,0,0,48576,1,1,0,58,0,1,1,10,,,,,
1216,a0000022aa8fcd-703436545,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd-704758094,Phone survey,Person,Working Formally,0,100,0,0,0,0,1,2,66,2,0,1,1,0.5,0,1,66,0,1,1,1,0,1,0,,,,,,,
1216,a0000022aa8fcd-7156394,Phone survey,Business - other,,,,0,0,0,0,1,4,9,4,0,3,1,0.25,0,1,9,0,0,0,0,0,0,0,4,9,,,,,
1216,a0000022aa8fcd-754263507,No phone survey,,,,,,,0,0,0,2,72,0,2,0,0,0,0,0,0,72,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-757645431,No phone survey,,,,,,,0,0,0,2,141,0,2,0,0,0,0,0,0,141,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-866478944,Phone survey,Person,Working Formally,0,100,0,0,0,0,1,1,331,1,0,0,1,1,0,1,331,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-911920961,No phone survey,,,,,,,0,0,0,1,567,1,0,0,1,1,0,1,567,0,1,1,1,0,1,0,,,,,,,
1216,a0000022aa8fcd-919454662,No phone survey,,,,,,,0,0,0,1,43,0,1,0,0,0,0,0,0,43,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-929617465,No phone survey,,,,,,,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-950525980,No phone survey,,,,,,,0,0,0,2,64,0,2,0,0,0,0,0,0,64,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-992305037,No phone survey,,,,,,,0,0,0,2,15,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd-998434253,Phone survey,,,,,0,0,0,0,1,4,21,4,0,3,1,0.25,0,1,21,0,1,1,1,0,1,0,,,,,,,
1216,a0000022aa8fcd1024612062,No phone survey,,,,,,,0,0,0,1,1857,0,1,0,0,0,0,0,0,1857,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd1038513443,No phone survey,,,,,,,0,0,0,6,248,1,5,1,0,0,0.333333373,0.166666672,0,248,2,1,1,5,1,1,1,10,,,,,
1216,a0000022aa8fcd1055937158,Phone survey,Person,,,0,0,0,0,0,1,6,1431,6,0,2,4,0.666666687,0,1,1431,0,1,1,2,0,1,0,1,11,,,,,
1216,a0000022aa8fcd1082436187,No phone survey,,,,,,,0,0,0,2,43,0,2,0,0,0,0,0,0,43,1,1,0,2,0,1,,,,,,,
1216,a0000022aa8fcd108438782,No phone survey,,,,,,,0,0,0,1,708,0,1,0,0,0,0,0,0,708,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1149648222,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1152138442,Phone survey,Business - other,,,,0,0,0,0,1,1,7,1,0,0,1,1,0,1,7,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1155578699,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1178190430,No phone survey,,,,,,,0,0,0,2,0,2,0,2,0,0,0,1,0,0,1,1,1,0,1,0,14,14,,,,,
1216,a0000022aa8fcd1206769387,Phone survey,Person,Working Formally,0,100,0,0,0,0,1,4,5692,4,0,0,4,1,0,1,5692,0,1,1,2,0,1,0,,,,,,,
1216,a0000022aa8fcd1216794125,No phone survey,,,,,,,0,0,0,1,16,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1230341474,Phone survey,,,,,0,0,0,0,1,13,0,13,0,6,7,0.538461566,0,1,0,0,1,1,1,0,1,0,1,1,,,,,
1216,a0000022aa8fcd124805927,No phone survey,,,,,,,0,0,0,2,26,0,2,0,0,0,0,0,0,26,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1356015082,No phone survey,,,,,,,0,0,0,1,176,0,1,0,0,0,0,0,0,176,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1404707487,Phone survey,Business - other,,,,0,0,0,0,1,1,34,1,0,0,1,1,0,1,34,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1409161926,No phone survey,,,,,,,0,0,0,1,60,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1446149546,No phone survey,,,,,,,0,0,0,3,1793,0,3,0,0,0,0,0,0,1793,1,1,0,3,0,1,,,,,,,
1216,a0000022aa8fcd1447664509,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1467976068,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1515741205,No phone survey,,,,,,,0,0,0,1,395,0,1,0,0,0,0,0,0,395,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1525739814,No phone survey,,,,,,,0,0,0,1,10,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1528432524,Phone survey,,,,,0,0,0,0,1,1,3,1,0,0,1,1,0,1,3,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1570222793,No phone survey,,,,,,,0,0,0,27,17395,0,27,0,0,0,0,0,0,17395,1,1,0,22,0,1,1,10,,,,,
1216,a0000022aa8fcd1590043753,Phone survey,,,,,0,0,0,0,1,2,8,2,0,0,2,1,0,1,8,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1593919393,Phone survey,,,,,0,0,0,0,1,18,9,18,0,5,13,0.722222209,0,1,9,0,1,1,2,0,1,0,1,1,,,,,
1216,a0000022aa8fcd1611678021,Phone survey,,,,,0,0,0,0,1,2,0,2,0,1,1,0.5,0,1,0,0,0,0,0,0,0,0,1,1,,,,,
1216,a0000022aa8fcd1625677970,Phone survey,Person,Working Formally,0,100,0,1,0,0,1,16,464,11,5,9,2,0.181818187,0.625,0.6875,97,367,1,1,6,0,1,0,1,14,,,,,
1216,a0000022aa8fcd1654187020,No phone survey,,,,,,,0,0,0,3,119,0,3,0,0,0,0,0,0,119,0,0,0,0,0,0,1,1,,,,,
1216,a0000022aa8fcd1704885897,No phone survey,,,,,,,0,0,0,5,812,0,5,0,0,0,0,0,0,812,0,0,0,0,0,0,1,8,,,,,
1216,a0000022aa8fcd1747292866,No phone survey,,,,,,,0,0,0,2,317,0,2,0,0,0,0,0,0,317,1,1,0,1,0,1,25,25,,,,,
1216,a0000022aa8fcd1788749506,No phone survey,,,,,,,0,0,0,5,134,0,5,0,0,0,0,0,0,134,1,1,0,5,0,1,2,2,,,,,
1216,a0000022aa8fcd1792477028,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1794673600,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd179992480,No phone survey,,,,,,,0,0,0,2,290,0,2,0,0,0,0,0,0,290,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1814343196,No phone survey,,,,,,,0,0,0,1,25,0,1,0,0,0,0,0,0,25,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd1815739191,No phone survey,,,,,,,0,0,0,5,37,4,1,4,0,0,0.399999976,0.800000012,0,37,1,1,1,0,1,0,1,2,,,,,
1216,a0000022aa8fcd1821323818,No phone survey,,,,,,,0,0,0,3,14,0,3,0,0,0,0,0,0,14,1,1,0,3,0,1,,,,,,,
1216,a0000022aa8fcd1845464521,No phone survey,,,,,,,0,0,0,3,16,3,0,2,1,0.333333343,0,1,16,0,0,0,0,0,0,0,1,6,,,,,
1216,a0000022aa8fcd1870428185,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd193652608,No phone survey,,,,,,,0,0,0,3,66,0,3,0,0,0,0,0,0,66,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1965868578,No phone survey,,,,,,,0,0,0,5,373,0,5,0,0,0,0,0,0,373,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd1990963944,No phone survey,,,,,,,0,0,0,21,7901,0,21,0,0,0,0,0,0,7901,1,1,0,20,0,1,1,3,,,,,
1216,a0000022aa8fcd2028542240,No phone survey,,,,,,,0,0,0,1,66,0,1,0,0,0,0,0,0,66,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd2029293805,No phone survey,,,,,,,0,0,0,1,9,0,1,0,0,0,0,0,0,9,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd2088552599,Phone survey,,,,,0,0,0,0,1,3,538,1,2,0,1,1,0.666666687,0.333333343,371,167,2,1,1,1,1,1,6,16,,,,,
1216,a0000022aa8fcd22711431,No phone survey,,,,,,,0,0,0,8,2364,6,2,4,2,0.333333343,0.5,0.75,188,2176,2,1,4,1,1,1,1,17,,,,,
1216,a0000022aa8fcd261397842,No phone survey,,,,,,,0,0,0,11,92,0,11,0,0,0,0,0,0,92,1,1,0,10,0,1,1,7,,,,,
1216,a0000022aa8fcd271736709,Phone survey,,,,,0,0,0,0,1,1,40,1,0,0,1,1,0,1,40,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd277623628,Phone survey,Person,Working Formally,0,100,0,0,0,0,1,5,7181,4,1,0,4,1,0.399999976,0.800000012,4313,2868,2,1,3,1,1,1,1,1,,,,,
1216,a0000022aa8fcd283645568,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd350760832,Phone survey,,,,,0,0,0,0,1,3,76,1,2,0,1,1,0.666666687,0.333333343,2,74,2,1,1,2,1,1,,,,,,,
1216,a0000022aa8fcd355211410,No phone survey,,,,,,,0,0,0,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,,
1216,a0000022aa8fcd355261893,No phone survey,,,,,,,0,0,0,7,0,7,0,7,0,0,0,1,0,0,1,1,1,0,1,0,1,3,,,,,
1216,a0000022aa8fcd365418078,No phone survey,,,,,,,0,0,0,109,42013,53,56,16,37,0.698113203,0.972477078,0.486238539,30213,11800,2,1,20,19,1,1,1,2,,,,,
1216,a0000022aa8fcd385851348,No phone survey,,,,,,,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd400813980,No phone survey,,,,,,,0,0,0,11,11150,2,9,0,2,1,0.363636374,0.181818187,10860,290,2,1,2,8,1,1,,,,,,,
1216,a0000022aa8fcd402525279,No phone survey,,,,,,,0,0,0,1,23,0,1,0,0,0,0,0,0,23,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd449781986,Phone survey,Business - other,,,,0,0,0,0,1,1,18,1,0,0,1,1,0,1,18,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd479362996,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd492763742,No phone survey,,,,,,,0,0,0,10,220,6,4,6,0,0,0.799999952,0.600000024,0,220,2,1,2,3,1,1,3,3,,,,,
1216,a0000022aa8fcd510744130,No phone survey,,,,,,,0,0,0,1,7,0,1,0,0,0,0,0,0,7,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd51341567,No phone survey,,,,,,,0,0,0,25,76,22,3,20,2,0.090909094,0.24000001,0.879999995,32,44,2,1,7,1,1,1,1,16,,,,,
1216,a0000022aa8fcd543172068,No phone survey,,,,,,,0,0,0,3,11,1,2,1,0,0,0.666666687,0.333333343,0,11,1,1,0,1,0,1,1,1,,,,,
1216,a0000022aa8fcd56334487,No phone survey,,,,,,,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd594376000,No phone survey,,,,,,,0,0,0,3,59,0,3,0,0,0,0,0,0,59,1,1,0,2,0,1,27,27,,,,,
1216,a0000022aa8fcd597690933,No phone survey,,,,,,,0,0,0,2,82,0,2,0,0,0,0,0,0,82,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd650689557,No phone survey,,,,,,,0,0,0,2,0,2,0,2,0,0,0,1,0,0,1,1,1,0,1,0,3,3,,,,,
1216,a0000022aa8fcd659905891,No phone survey,,,,,,,0,0,0,2,364,0,2,0,0,0,0,0,0,364,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd678219532,Phone survey,,,,,0,0,0,0,1,2,79,1,1,0,1,1,1,0.5,30,49,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd754955797,No phone survey,,,,,,,0,0,0,2,403,0,2,0,0,0,0,0,0,403,0,0,0,0,0,0,3,3,,,,,
1216,a0000022aa8fcd801190302,Phone survey,,,,,0,0,0,0,1,2,22,1,1,1,0,0,1,0.5,0,22,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd807404613,No phone survey,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd816485475,No phone survey,,,,,,,0,0,0,1,49,0,1,0,0,0,0,0,0,49,1,1,0,1,0,1,,,,,,,
1216,a0000022aa8fcd826709279,No phone survey,,,,,,,0,0,0,1,20,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd883487598,No phone survey,,,,,,,0,0,0,1,25,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd930874524,No phone survey,,,,,,,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,
1216,a0000022aa8fcd935693865,Phone survey,Person,Working Formally,0,100,0,0,0,0,1,5,534,4,1,1,3,0.75,0.399999976,0.800000012,473,61,0,0,0,0,0,0,1,1,,,,,
1216,a0000022aa8fcd955300034,No phone survey,,,,,,,0,0,0,2,478,2,0,0,2,1,0,1,478,0,0,0,0,0,0,0,24,24,,,,,
1216,a0000022aa8fcd992179563,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1218,a0000022ab8a451806848821,No phone survey,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
